SMILES,InChI,Count
c1ncc2c(n1)NCC2,PANGDCFLXUDHDI-UHFFFAOYSA-N,814
c1cc2[nH]ccc2cn1,SRSKXJVMVSSSHB-UHFFFAOYSA-N,812
C=C1C=NNC1=O,LTPSIHITLYZGFV-UHFFFAOYSA-N,806
c1ccc2c3c([nH]c2c1)CCNC3,RPROHCOBMVQVIV-UHFFFAOYSA-N,797
c1cn2c(n1)CNCC2,SWBUHQQTIPEPMK-UHFFFAOYSA-N,794
O=C1CNC(=S)N1,UGWULZWUXSCWPX-UHFFFAOYSA-N,793
c1cc2cc[nH]c2cn1,XLKDJOPOOHHZAN-UHFFFAOYSA-N,791
c1ccc2[nH+]cc[nH+]c2c1,XSCHRSMBECNVNS-UHFFFAOYSA-P,790
C1=C[C@H]2CC[C@@H]3Nc4ccccc4[C@@]34CCN(C1)[C@@H]24,CHFSMDACATVRBM-STECZYCISA-N,788
C=C1N=CNC1=O,FVEPUQVTLVLBMB-UHFFFAOYSA-N,779
O=c1[nH]cnc2ccncc12,RADMRAMXLLLVGG-UHFFFAOYSA-N,779
c1ccc2c(c1)OCCCO2,CBXMULHQEVXJDI-UHFFFAOYSA-N,764
O=S1(=O)N=Cc2ccccc21,BTNAZHHYONIOIV-UHFFFAOYSA-N,763
c1cnc2ccncc2c1,VSOSXKMEQPYESP-UHFFFAOYSA-N,763
O=C1C=C2[C@@H](CC[C@H]3CCCC[C@@H]23)[C@@H]2CC[C@H]3CCCC[C@@H]3[C@@H]12,GSXFPIJTRAHIKC-JWHCVQAASA-N,762
c1nc2c(s1)CNCC2,QSLDIPUHQBHQGY-UHFFFAOYSA-N,759
c1nc2c3c[nH]nc3ncn2n1,UVCLVQXCCHSVTH-UHFFFAOYSA-N,756
O=S1(=O)CCNCC1,NDOVLWQBFFJETK-UHFFFAOYSA-N,755
C1COCCO1,RYHBNJHYFVUHQT-UHFFFAOYSA-N,752
C=C1C(=O)NC(=S)NC1=O,ZWEPYMCQKVFXAJ-UHFFFAOYSA-N,749
O=C1CCCc2ccccc21,XHLHPRDBBAGVEG-UHFFFAOYSA-N,746
O=C1CCCCC1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,745
c1ccc2c(c1)[nH]c1c[nH+]ccc12,AIFRHYZBTHREPW-UHFFFAOYSA-O,744
O=C1CC=NN1,ZRHUHDUEXWHZMA-UHFFFAOYSA-N,740
O=C1CCCC1,BGTOWKSIORTVQH-UHFFFAOYSA-N,737
c1ncc2c(n1)CNCC2,WGJUBVJZKNTGRC-UHFFFAOYSA-N,725
c1cc2c(cn1)CNC2,HIACNNDCIUUION-UHFFFAOYSA-N,724
c1ccc2c(c1)CNCCO2,HDVHFHONOKCUHQ-UHFFFAOYSA-N,724
O=S1(=O)CCCCC1,BUGOPWGPQGYYGR-UHFFFAOYSA-N,720
c1cc2cncnc2cn1,PAQYIEZTLSDLQO-UHFFFAOYSA-N,718
O=C1NC(=O)[C@@H]2CNC[C@H]12,TXVCGCJYCUKMIM-ZXZARUISSA-N,716
C=C1C=CC(=O)O1,RNYZJZKPGHQTJR-UHFFFAOYSA-N,716
C1=CN=C2N=CNN2C1,AIXOFSSGKDAQKX-UHFFFAOYSA-N,715
O=c1[nH]c(=S)[nH]c2ccccc12,PUPFOFVEHDNUJU-UHFFFAOYSA-N,712
O=C1CNCCCN1,DRRVROVYLJHJIV-UHFFFAOYSA-N,710
O=c1ccnc2sccn12,UEZROEGYRDHMRV-UHFFFAOYSA-N,703
O=C1CCCCCCCCNCCCCO1,FTOMBWMPVSWBRF-UHFFFAOYSA-N,701
C=C1Cc2ccccc2C1=O,KIHZRNKAKDXATD-UHFFFAOYSA-N,699
O=C1CNC=N1,CAAMSDWKXXPUJR-UHFFFAOYSA-N,693
O=c1ccc2cccnc2[nH]1,ZFRUGZMCGCYBRC-UHFFFAOYSA-N,689
C=C1CCC[C@@H]2CCC[C@@H]12,UOTNDMDASDMEAG-ZJUUUORDSA-N,678
c1ccc2c(c1)ncc1nncn12,QNSRYVDGWDXBHV-UHFFFAOYSA-N,677
c1cc2c(s1)CCC2,IRPQLEYYDURDBA-UHFFFAOYSA-N,677
c1ncc2[nH]ccc2n1,KDOPAZIWBAHVJB-UHFFFAOYSA-N,670
O=c1[nH]cnc2[nH]ccc12,FBMZEITWVNHWJW-UHFFFAOYSA-N,667
C1CNCCOC1,ZNGWEEUXTBNKFR-UHFFFAOYSA-N,661
C1CC2(CCN1)CCNC2,WYZZNMWIWHRXRM-UHFFFAOYSA-N,660
O=S1(=O)NCCCOc2ccccc21,VMOSRXKHTYYHNV-UHFFFAOYSA-N,658
O=C1Cc2ccccc2OCCCN1,XWIRWGDAZBGJLH-UHFFFAOYSA-N,658
O=c1[nH]cnc2sc3c(c12)CCCC3,NMMOEJUJKIXUQZ-UHFFFAOYSA-N,658
C1C[NH+]2CCC1CC2,SBYHFKPVCBCYGV-UHFFFAOYSA-O,657
c1ccc2c[nH+]ccc2c1,AWJUIBRHMBBTKR-UHFFFAOYSA-O,655
O=c1[nH]c2cccnc2[nH]1,PGDIPOWQYRAOSK-UHFFFAOYSA-N,654
c1ccc2sc[nH+]c2c1,IOJUPLGTWVMSFF-UHFFFAOYSA-O,653
C1COCN1,WYNCHZVNFNFDNH-UHFFFAOYSA-N,650
N=c1ccc2c(=O)n3ccccc3nc2[nH]1,VYCVENITSCHWDL-UHFFFAOYSA-N,649
O=C1c2ccccc2-c2[nH]c(=O)c3ccccc3c21,DGSVRLKKYZDLNB-UHFFFAOYSA-N,649
c1ccc2c(c1)CCc1cn[nH]c1-2,IJZPDJZOELSEKV-UHFFFAOYSA-N,646
c1cc2sccc2[nH]1,DWAIOCIOSRZZHO-UHFFFAOYSA-N,644
c1ncc2ccoc2n1,KQGXYVJZOMKLSA-UHFFFAOYSA-N,642
c1ccc2c(c1)NCC21CCNCC1,JHMKGUPCKJSSEF-UHFFFAOYSA-N,640
c1ccc2c(c1)Cc1cn[nH]c1-2,DGYDIEIMGSEYDK-UHFFFAOYSA-N,632
O=c1[nH]nco1,WTSXVIMLKCKWIW-UHFFFAOYSA-N,631
O=c1[nH]sc2ccccc12,DMSMPAJRVJJAGA-UHFFFAOYSA-N,625
c1cnsn1,UDGKZGLPXCRRAM-UHFFFAOYSA-N,625
c1cnc2ccsc2c1,DBDCNCCRPKTRSD-UHFFFAOYSA-N,624
c1ncc2[nH]ncc2n1,APXRHPDHORGIEB-UHFFFAOYSA-N,623
C1=Cc2ccccc2CC1,KEIFWROAQVVDBN-UHFFFAOYSA-N,622
O=c1ccc2cc3ccoc3cc2o1,ZCCUUQDIBDJBTK-UHFFFAOYSA-N,620
C1CCSC1,RAOIDOHSFRTOEL-UHFFFAOYSA-N,618
c1cnc2ncccc2c1,FLBAYUMRQUHISI-UHFFFAOYSA-N,618
C1=Nn2cnnc2SC1,UCLFAZCAFIQNEB-UHFFFAOYSA-N,617
C=C1CCCCC1,YULMNMJFAZWLLN-UHFFFAOYSA-N,616
c1ccc2nc3[nH]ncc3cc2c1,ZIZLPQUGUOCJQL-UHFFFAOYSA-N,608
S=C1NC=CCN1,MBOCEPWYDNXEKN-UHFFFAOYSA-N,607
C1CC[NH2+]C1,RWRDLPDLKQPQOW-UHFFFAOYSA-O,605
C=C1C=Cc2ccccc21,HVVZVBWIBBTXAJ-UHFFFAOYSA-N,601
O=C1NCCC12CCNCC2,HHIOFHJYOIVJJK-UHFFFAOYSA-N,600
O=C1CCC=CN1,ZPOODPZCZLCUAN-UHFFFAOYSA-N,598
C1NC[C@H]2CNC[C@@H]12,QFCMBRXRVQRSSF-OLQVQODUSA-N,598
c1ccc2c(c1)Cc1ccccc1O2,GJCOSYZMQJWQCA-UHFFFAOYSA-N,597
O=c1ocnc2ccccc12,SFDGJDBLYNJMFI-UHFFFAOYSA-N,595
O=C1COCCN1,VSEAAEQOQBMPQF-UHFFFAOYSA-N,594
c1cc2n(n1)CCCN2,HJFZVTDRWQVFDN-UHFFFAOYSA-N,593
O=c1[nH]c2ccccc2[nH]c1=O,ABJFBJGGLJVMAQ-UHFFFAOYSA-N,593
c1ncc2c(n1)-c1c[nH]nc1CC2,LSJANTRUSCVIHS-UHFFFAOYSA-N,592
O=C1c2ccccc2-c2ccccc21,YLQWCDOCJODRMT-UHFFFAOYSA-N,591
C1=COc2ccccc2C1,JCIDEANDDNSHQC-UHFFFAOYSA-N,591
O=c1[nH]ncc2c1CCCC2,LHVFGQLBRNFHHS-UHFFFAOYSA-N,587
C1CNOC1,CIISBYKBBMFLEZ-UHFFFAOYSA-N,586
O=C1Nc2cccc3cccc1c23,GPYLCFQEKPUWLD-UHFFFAOYSA-N,586
c1cc2ccoc2cn1,ZYXBIOIYWUIXSM-UHFFFAOYSA-N,585
O=c1cn[nH]c(=O)[nH]1,SSPYSWLZOPCOLO-UHFFFAOYSA-N,584
O=C1CCCCO1,OZJPLYNZGCXSJM-UHFFFAOYSA-N,583
C1CC2CCC1N2,SNZSSCZJMVIOCR-UHFFFAOYSA-N,582
c1cnc2c(c1)CCO2,IFMHNXABCSMTFF-UHFFFAOYSA-N,579
C1CC[C@H]2[C@@H](C1)CC[C@@H]1[C@@H]2CC[C@@H]2CCC[C@@H]21,UACIBCPNAKBWHX-JNNCMOEMSA-N,579
c1cc2c3c(c1)O[C@H]1CCC[C@H]4[C@@H](C2)NCC[C@]314,QONGLMDHKNFCDX-CQJJVWNLSA-N,576
O=c1[nH]nnc2ccccc12,DMSSTTLDFWKBSX-UHFFFAOYSA-N,571
O=c1occc2ccccc12,IQZZFVDIZRWADY-UHFFFAOYSA-N,571
C1=Nc2ccccc2CN1,LGACUMPRRMLUFZ-UHFFFAOYSA-N,569
O=C1NCCCN1,NQPJDJVGBDHCAD-UHFFFAOYSA-N,569
C=C1CCCCC1=C,DYEQHQNRKZJUCT-UHFFFAOYSA-N,567
C1NCC2CNCC12,QFCMBRXRVQRSSF-UHFFFAOYSA-N,566
C1C[C@@H]2CNC[C@@H]2C1,UZHVXJZEHGSWQV-KNVOCYPGSA-N,563
c1ccc2c(c1)oc1cncnc12,ITOKSWHFPQBNSE-UHFFFAOYSA-N,560
c1cc2c(s1)CCNC2,OGUWOLDNYOTRBO-UHFFFAOYSA-N,560
O=C1CNC(=O)c2ccccc2N1,AZHGGDCFQPMANU-UHFFFAOYSA-N,560
N=C1CCNCC1,MRRXGLNCXPJBJU-UHFFFAOYSA-N,557
C=C1NC(=S)NC1=O,JZAJEAFYRWBCJQ-UHFFFAOYSA-N,556
O=C1NC(=O)C2(CCCCC2)N1,NERNEXMEYQFFHU-UHFFFAOYSA-N,555
C1C[C@@H]2C[C@H]1CN2,GYLMCBOAXJVARF-NTSWFWBYSA-N,552
O=C1CCNCCN1,QPPLBCQXWDBQFS-UHFFFAOYSA-N,550
c1cc2cn[nH]c2s1,FKWUPVHNVKGGSD-UHFFFAOYSA-N,550
C1CC2(CCN1)CCNCC2,YNKVCLQNSSTHTD-UHFFFAOYSA-N,547
C1COC2(C1)CCNCC2,KVYOWXUQJLOCIA-UHFFFAOYSA-N,540
O=c1[nH]c(=O)c2[nH]ccc2[nH]1,BSRITDQWGPSXPQ-UHFFFAOYSA-N,538
c1ccc2c(c1)ncc1nc[nH]c12,ITIRVXDSMXFTPW-UHFFFAOYSA-N,538
c1ccc2c(c1)CCc1ccccc1N2,ZSMRRZONCYIFNB-UHFFFAOYSA-N,537
O=C1C=COC1,LYINKTVZUSKQEQ-UHFFFAOYSA-N,536
O=C1CCNC1=O,QFYXSLAAXZTRLG-UHFFFAOYSA-N,534
O=c1[nH]ccc2cc[nH]c12,CIRNDJMEVJYOAW-UHFFFAOYSA-N,533
C1CO[C@@H]2CCN[C@@H]2C1,YNNRTZAVZSMDEH-RNFRBKRXSA-N,532
O=c1[nH]cnc2c[nH]nc12,JFZSDNLQDTYVEE-UHFFFAOYSA-N,531
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,HARBSVXRNFUELQ-UHFFFAOYSA-N,529
C1=NCCc2ccccc21,NKSZCPBUWGZONP-UHFFFAOYSA-N,528
O=C1NCCc2[nH]ccc21,WOELPIAAQNOJDS-UHFFFAOYSA-N,527
C=C1Cc2ccccc2N1,FDVITFMRUUGIBF-UHFFFAOYSA-N,526
c1cc2c(s1)CCCCC2,PDDJLLYFHMMVJG-UHFFFAOYSA-N,518
C=C1CCCC(=C)C1=O,HFDRUQZFVKHYAB-UHFFFAOYSA-N,517
C1C2CC3CC1CC(C2)C3,ORILYTVJVMAKLC-ZUEAICIZSA-N,513
O=c1cccccc1,QVWDCTQRORVHHT-UHFFFAOYSA-N,512
O=S1(=O)CCCN1,XGYCWCIGCYGQFU-UHFFFAOYSA-N,510
c1cnc2cn[nH]c2c1,AMFYRKOUWBAGHV-UHFFFAOYSA-N,510
C1CCN2CCCCC2C1,LJPZHJUSICYOIX-UHFFFAOYSA-N,509
O=C1NC(=O)C2CC=CCC12,CIFFBTOJCKSRJY-UHFFFAOYSA-N,507
O=C1Nc2ccccc2CO1,SYZIUAAQNFJPJY-UHFFFAOYSA-N,506
N=c1[nH]c2ccccc2s1,UHGULLIUJBCTEF-UHFFFAOYSA-N,505
c1cc[n+]2cc[nH]c2c1,UTCSSFWDNNEEBH-UHFFFAOYSA-O,501
c1cnc2ncoc2c1,QNNHQVPFZIFNFK-UHFFFAOYSA-N,500
O=C1c2ccccc2Cc2ccccc21,RJGDLRCDCYRQOQ-UHFFFAOYSA-N,500
c1cc2ncnn2cn1,QLOWGDIISXJREF-UHFFFAOYSA-N,500
C1C[C@H]2C[C@H]2N1,WSSDGZWSPMAECX-CRCLSJGQSA-N,499
O=C1CCNCC1,VRJHQPZVIGNGMX-UHFFFAOYSA-N,499
O=c1ccc2cc3ccccc3oc-2c1,FRIPRWYKBIOZJU-UHFFFAOYSA-N,498
c1ccc2c(c1)[nH]c1ncncc12,IEJAIKPHVAPFSS-UHFFFAOYSA-N,498
O=C1C=C2CC[C@H]3[C@@H]4CCC[C@H]4CC[C@@H]3[C@H]2CC1,LWNIAOVFYCEEPT-MDBLMMRSSA-N,494
C=c1[nH]c(=O)c(=C)[nH]c1=O,UKQPHICLKVWLEU-UHFFFAOYSA-N,494
c1cnc2[nH]ccc2n1,HFTVJMFWJUFBNO-UHFFFAOYSA-N,494
c1ccc2nc3ccccc3nc2c1,PCNDJXKNXGMECE-UHFFFAOYSA-N,491
c1ccc2c(c1)sc1nccn12,RBQGKSWYSQGVDV-UHFFFAOYSA-N,488
O=C1NCC2=C(CCC2=O)N1,RJSPNPQCMOZSLZ-UHFFFAOYSA-N,488
O=S1(=O)Cc2cn[nH]c2-c2ccccc21,XIRWOVDVMJOPLK-UHFFFAOYSA-N,487
C1=COc2[nH]ncc2C1,HZKPKAKLGRSCJS-UHFFFAOYSA-N,481
O=C1NCCCCN1,RLFFWWKJSJOYMQ-UHFFFAOYSA-N,480
C1CSSC1,MUZIZEZCKKMZRT-UHFFFAOYSA-N,480
O=c1[nH]c2cncnc2[nH]1,YPDSIEMYVQERLJ-UHFFFAOYSA-N,479
O=C1CCC[C@H]2c3[nH]c4ccccc4c3CCN12,RAWPBTDNWLONTE-ZDUSSCGKSA-N,478
O=C1OCCc2ccccc21,XVTAQSGZOGYIEY-UHFFFAOYSA-N,478
c1cc2c(cn1)[nH]c1ncncc12,ADERDDLXYXSNQR-UHFFFAOYSA-N,477
c1cc2sccc2cn1,MKYRMMMSZSVIGD-UHFFFAOYSA-N,477
O=c1[nH]c(=O)c2cccnc2[nH]1,JQPYINKVAWEQDQ-UHFFFAOYSA-N,475
O=C1CNc2ncncc2N1,UGYZVBUANICGLW-UHFFFAOYSA-N,471
O=c1[nH]c(=O)c2ccsc2[nH]1,JGOOQALRLGHKIY-UHFFFAOYSA-N,471
c1cnc2cncnc2c1,BWESROVQGZSBRX-UHFFFAOYSA-N,470
O=c1[nH]c(=O)c2sccc2[nH]1,QAFVXBQPQCSSLI-UHFFFAOYSA-N,470
N=C1CCCCC1,NNGAQKAUYDTUQR-UHFFFAOYSA-N,468
C=C1CCNCC1,LPKIGDXRQSIQBA-UHFFFAOYSA-N,467
c1ccc2c3c([nH]c2c1)CC[C@H]1CCCN(CC3)C1,KFBQPTBKRRKKAS-CYBMUJFWSA-N,467
O=C1CCSc2ccccc2N1,VNUDPFLTWOKTKQ-UHFFFAOYSA-N,466
O=c1[nH]ncc2c1[nH]c1ccccc12,PPZLFMXDTOJEPB-UHFFFAOYSA-N,464
c1ccc2c(c1)NCCN2,HORKYAIEVBUXGM-UHFFFAOYSA-N,463
c1ccc2c(c1)nc1ccccn12,FODVQKYUAIWTKY-UHFFFAOYSA-N,461
C1C[C@@H]2CC[C@@H]3OO[C@@]24[C@@H](C1)CCO[C@@H]4O3,WHEUCCQFKWCFHJ-YBXAARCKSA-N,459
C1=C[C@H]2CC[C@@H](C1)N2,SURHOQQBDZIWSO-NKWVEPMBSA-N,456
O=c1nccc2n1CCc1ccccc1-2,HZVHOILAWGOYKI-UHFFFAOYSA-N,455
O=C1CC2SCC=CN12,FZEVMBJWXHDLDB-UHFFFAOYSA-N,455
C=C1CC[C@@H]2CCCC[C@H]2C1,JGFVERDKRRPANM-QWRGUYRKSA-N,453
N=c1cc[nH]cc1,NUKYPUAOHBNCPY-UHFFFAOYSA-N,452
O=c1[nH]nc2cnccn12,CLGWVBPVZYVPMR-UHFFFAOYSA-N,452
C1C[NH2+]CCN1,GLUUGHFHXGJENI-UHFFFAOYSA-O,451
N=c1ccc2ccccc2o1,WUVFAMRFBRHSQW-UHFFFAOYSA-N,450
C1CC[C@@]23C[C@@H](CC[C@@H]2C1)CO3,DQTZGIRTPMMQAT-OUAUKWLOSA-N,448
c1nc2sccn2n1,PDGKPDALSDRSHF-UHFFFAOYSA-N,448
O=C1C[C@H]2SCCN12,WSHJJCPTKWSMRR-RXMQYKEDSA-N,448
c1cc2c(ncn3nncc23)[nH]1,WTWJQDWRGKQYBJ-UHFFFAOYSA-N,447
C1NC[C@H]2COC[C@@H]12,HQQVXVKQOPZRBJ-OLQVQODUSA-N,445
O=S1(=O)NC=Cc2ccccc21,GHNLJDPNIAIWOQ-UHFFFAOYSA-N,445
O=C1COC(=O)N1,COWNFYYYZFRNOY-UHFFFAOYSA-N,445
c1ccc2c(c1)CCOC2,HEBMCVBCEDMUOF-UHFFFAOYSA-N,444
S=c1[nH]nco1,RUBRCWOFANAOTP-UHFFFAOYSA-N,444
C1=Cc2ccccc2C1,YBYIRNPNPLQARY-UHFFFAOYSA-N,444
C1=NNCO1,RZQQXRVPPOOCQR-UHFFFAOYSA-N,441
C1=[NH+]c2ccccc2C1,RKJUIXBNRJVNHR-UHFFFAOYSA-O,441
C=C1Nc2ccccc2S1,UCIRJYREYJDVKS-UHFFFAOYSA-N,440
c1ccc2c(c1)[nH]c1ncnnc12,FUXGNLJTRBGPHI-UHFFFAOYSA-N,438
O=c1ccn2c3c(cccc13)OCC2,MXGTYCJKAHTCFP-UHFFFAOYSA-N,437
O=C1c2ccccc2N=C[C@@H]2CCCN12,WKJBLXPYIDVHST-VIFPVBQESA-N,436
C1CC2CCC1CC2,GPRLTFBKWDERLU-UHFFFAOYSA-N,435
c1n[nH]c2c1CCNC2,KFOAQYYCEAGMEF-UHFFFAOYSA-N,434
C1=COCCO1,HIZVCIIORGCREW-UHFFFAOYSA-N,433
C1CC2(CCN1)CNC2,DROZYMFJWSYDRY-UHFFFAOYSA-N,432
O=C1COc2cccnc2N1,ANHQLUBMNSSPBV-UHFFFAOYSA-N,432
c1cnc2c(c1)CNCC2,FPEAARFNXIWCTP-UHFFFAOYSA-N,431
O=C1CCNC(=O)N1,OIVLITBTBDPEFK-UHFFFAOYSA-N,429
c1ncc2c(n1)CCCC2,SMSHIXOEBWOYJS-UHFFFAOYSA-N,429
c1ccc2c(c1)ncn1ncnc21,ZBIAFNABYZOHCJ-UHFFFAOYSA-N,426
c1ccc2c(c1)NCCS2,YBBLSBDJIKMXNQ-UHFFFAOYSA-N,423
O=C1C=COCC1,ZCSOJXHICDKYJO-UHFFFAOYSA-N,420
C1COCC[NH2+]1,YNAVUWVOSKDBBP-UHFFFAOYSA-O,419
O=C1C=CCC1,BZKFMUIJRXWWQK-UHFFFAOYSA-N,418
C1Cc2[nH]nnc2CN1,GIIMNWTYRGWBNQ-UHFFFAOYSA-N,417
O=C1CC(=O)Nc2ccccc2N1,UNFHOAZOCIELCW-UHFFFAOYSA-N,417
N=c1[nH]ncs1,QUKGLNCXGVWCJX-UHFFFAOYSA-N,415
c1ccn2cncc2c1,JMANUKZDKDKBJP-UHFFFAOYSA-N,415
O=c1[nH][nH]c2ccccc12,SWEICGMKXPNXNU-UHFFFAOYSA-N,411
C1=CC2CCC1C2,JFNLZVQOOSMTJK-UHFFFAOYSA-N,409
O=c1[nH]ccs1,CZWWCTHQXBMHDA-UHFFFAOYSA-N,408
S=C1NCCN1,PDQAZBWRQCGBEV-UHFFFAOYSA-N,408
O=c1[nH]cc[nH]1,AICIYIDUYNFPRY-UHFFFAOYSA-N,407
c1ccc2nc3[nH]ccc3nc2c1,HHAVZJSLYVWZKX-UHFFFAOYSA-N,406
c1cnn2nccc2c1,CXHVEWNQMCXEGM-UHFFFAOYSA-N,403
C1=NCCCO1,YWOIQIYQBRDOQA-UHFFFAOYSA-N,402
O=C1CCc2cn[nH]c2N1,QSJNJLXXIXYSDB-UHFFFAOYSA-N,402
O=C1NC(=O)C2C3C=CC(C3)C12,GPIUUMROPXDNRH-UHFFFAOYSA-N,399
c1ccc2nnccc2c1,WCZVZNOTHYJIEI-UHFFFAOYSA-N,398
c1cc2c(cn1)CNCC2,OZTPQWRLHLQVBD-UHFFFAOYSA-N,398
O=C1CC[C@]23CCCCC[C@H](CCC2)[C@H]13,QQWWGEGVUTXSPS-BNOWGMLFSA-N,398
C1=C[C@H]2CC[C@@H]1C21CC1,ZDMFJEBHIDSCAN-OCAPTIKFSA-N,397
O=C1NCC2(CCNCC2)O1,LQGLKWIXYWZNGB-UHFFFAOYSA-N,395
C=C1COc2ccccc2C1=O,GPZSMCFSXYVSAL-UHFFFAOYSA-N,394
O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,YWJTXEODJJCNHP-UHFFFAOYSA-N,392
O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,FWQHNLCNFPYBCA-UHFFFAOYSA-N,388
C1N[C@@H]2CN[C@H]1C2,UKHJNJFJCGBKSF-WHFBIAKZSA-N,386
C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3,RKCAIXNGYQCCAL-UHFFFAOYSA-N,385
c1ccc2c(c1)COC2,SFLGSKRGOWRGBR-UHFFFAOYSA-N,384
C1C[C@H]2CNCCN2C1,FTTATHOUSOIFOQ-ZETCQYMHSA-N,384
O=C1C=CC(=O)c2ncccc21,NVJSPQCVDHGYRE-UHFFFAOYSA-N,383
C1C[C@H]2CCO[C@H]2O1,IHKOXYNAMXNNDK-OLQVQODUSA-N,381
O=C1CCc2ccc(cc2)Oc2cc3cc(c2)[C@@H](NC(=O)CN1)C(=O)N[C@H]1C(=O)N[C@@H](Cc2ccc(cc2)O3)C(=O)NCc2ccccc2-c2cccc1c2,YREDJGNBYWUZGQ-HOAOOSOUSA-N,380
C1CNCC2(C1)CCNCC2,ABNXEGUBGHXRRQ-UHFFFAOYSA-N,379
C1=NCCCCC1,WNHPMKYMPWMAIT-UHFFFAOYSA-N,379
O=c1ccc2cn[nH]c2[nH]1,USFSKUQFHBPJNW-UHFFFAOYSA-N,376
c1cnn2cccc2c1,NISJKLIMPQPAQS-UHFFFAOYSA-N,376
O=C1CCCn2nncc2COCCCN1,GQZMYMNNCNWMMW-UHFFFAOYSA-N,374
C1NCC2CC12,HGWUUOXXAIISDB-UHFFFAOYSA-N,369
C1CNCN1,WRYCSMQKUKOKBP-UHFFFAOYSA-N,369
c1ncc2ncsc2n1,CDGFEINVQHEUQV-UHFFFAOYSA-N,369
c1cc2ccc3cccc4ccc(c1)c2c34,BBEAQIROQSPTKN-UHFFFAOYSA-N,369
O=C1CNCc2ccccc2N1,ROXAFEIDZVHGFX-UHFFFAOYSA-N,368
c1ccc2c(c1)cnn1cnnc21,JVJPJKLSGUJUJK-UHFFFAOYSA-N,368
O=C1NCCCO1,OYELEBBISJGNHJ-UHFFFAOYSA-N,366
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,QOBSHIAGQLADFQ-UHFFFAOYSA-N,366
C1CC2CNCC1N2,LKDJYZBKCVSODK-UHFFFAOYSA-N,366
O=C1C=C2CCCCCC/C=C/CC/C=C\C=C\C(=O)NC(=C1)C2=O,WVVWBFUIUJXRSP-PTEYMDDJSA-N,365
O=C1NCCOc2ccccc21,FGKQHXRVPDLTDF-UHFFFAOYSA-N,365
O=C1NCCOc2ncncc21,VIEZVNFTVJGVTR-UHFFFAOYSA-N,365
O=C1Cc2ccccc2C(=O)N1,QGNQEODJYRGEJX-UHFFFAOYSA-N,364
C1CCSCC1,YPWFISCTZQNZAU-UHFFFAOYSA-N,363
O=C1CCSSCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,VOLBAGQOTZBNJL-UHFFFAOYSA-N,363
O=c1[nH]ncc2cn[nH]c12,QICFIUZWDPJRQF-UHFFFAOYSA-N,362
c1ccc2c3c(ccc2c1)NCC3,KDFJMPAZFQVTCR-UHFFFAOYSA-N,362
c1ccc2c(c1)[nH]c1ncccc12,BPMFPOGUJAAYHL-UHFFFAOYSA-N,362
O=C1CCCCCCCC(=O)OCCCC1,SWGRTYNLQIASNY-UHFFFAOYSA-N,362
O=C1NCc2[nH]ccc21,JYRGTESFRPQNFN-UHFFFAOYSA-N,361
C1CSCSC1,WQADWIOXOXRPLN-UHFFFAOYSA-N,361
O=c1[nH]cnc2c1CCC2,RCTLNIIGJAMFQP-UHFFFAOYSA-N,359
O=S1(=O)CCCCN1,DNGMYXZLJGHHOM-UHFFFAOYSA-N,358
c1ccc2c(c1)OCCn1ccnc1-2,LQLCSBINLVKMCK-UHFFFAOYSA-N,357
c1ccc2c(c1)CNCCN2,MLXBHOCKBUILHN-UHFFFAOYSA-N,356
c1ccc2c(c1)sc1ccccc12,IYYZUPMFVPLQIF-UHFFFAOYSA-N,352
C1CNCC2(C1)CCNC2,SGLTYXRTDQXURA-UHFFFAOYSA-N,352
C=C1CC[C@H]2CCCC[C@@H]2C1,JGFVERDKRRPANM-GHMZBOCLSA-N,352
c1nnc2n1CCCCC2,FXCXNYOEQRAMPJ-UHFFFAOYSA-N,352
C1CCC2CNCC2C1,ODSNARDHJFFSRH-UHFFFAOYSA-N,352
C1O[C@H]2COC[C@H]2O1,VFHZTMDFXALDLD-SYDPRGILSA-N,351
O=c1cc[nH]c(=S)[nH]1,ZEMGGZBWXRYJHK-UHFFFAOYSA-N,350
c1ncc2cncn2n1,AZTMMFCJOROKMO-UHFFFAOYSA-N,350
c1ncc2c(n1)CCC2,BJUPTJXRJDXLHF-UHFFFAOYSA-N,349
O=C1CCN=CN1,IHXNIOYEXQWUNI-UHFFFAOYSA-N,348
C1C[C@@H]2NCCO[C@H]2C1,FVHPPCBSLJVBQR-BQBZGAKWSA-N,348
O=c1[nH]c(=O)c2c(nc3n2CCCN3)[nH]1,YNAGKLQVJBLYTD-UHFFFAOYSA-N,348
C1C2CC3CC1CC(C2)C3,ORILYTVJVMAKLC-URIMCQPQSA-N,347
